id_cuadra,direccion,fecha,tiempo,ocupacion,lugares_cuadra,ocupacion_max,dispon_parq,altas_bajas(dia)
39,Chacabuco 442,09-12-19,20:53:09,3,25,21,green,203
51,Chacabuco 562,09-12-19,20:54:20,3,21,11,green,139
52,Chacabuco 646,09-12-19,20:52:52,2,21,15,green,124
4,Rodriguez 552,09-12-19,21:00:26,6,28,19,green,296
17,Belgrano 660,09-12-19,21:00:33,5,23,17,green,214
33,Sarmiento 755,09-12-19,21:00:35,0,32,15,green,240
35,Sarmiento 945,09-12-19,21:00:12,0,18,10,green,171
54,Chacabuco 852,09-12-19,21:00:27,0,23,4,green,42
57,Yrigoyen 753,09-12-19,21:00:42,3,24,17,green,172
59,Yrigoyen 655,09-12-19,21:00:27,7,48,23,green,240
97,Av. España 774,09-12-19,21:00:28,3,,8,green,68
10,Rodriguez 654,09-12-19,21:02:46,6,24,10,green,148
21,Belgrano 540,09-12-19,21:04:32,3,29,19,green,210
22,Belgrano 768,09-12-19,21:00:24,3,35,15,green,214
26,9 de Julio 345,09-12-19,21:01:25,1,20,12,green,159
56,Yrigoyen 557,09-12-19,21:00:13,7,26,20,green,200
61,Chacabuco 357,09-12-19,21:00:28,4,22,15,green,194
62,9 de Julio 753,09-12-19,21:02:20,3,21,13,green,204
65,Rodriguez 746,09-12-19,21:00:28,7,23,17,green,223
75,Maipu 333,09-12-19,21:01:03,2,31,17,green,203
82,General Paz 647,09-12-19,21:02:23,5,34,14,green,176
8,Sarmiento 641,09-12-19,21:00:34,1,22,12,green,149
46,Alem 556,09-12-19,21:06:33,1,24,14,green,235
52,Chacabuco 646,09-12-19,21:00:33,1,21,15,green,124
62,9 de Julio 753,09-12-19,21:09:58,2,21,13,green,205
65,Rodriguez 746,09-12-19,21:07:23,6,23,17,green,224
4,Rodriguez 552,09-12-19,21:14:50,5,28,19,green,297
10,Rodriguez 654,09-12-19,21:13:12,4,24,10,green,151
21,Belgrano 540,09-12-19,21:12:13,2,29,19,green,211
42,Mitre 552,09-12-19,21:10:43,1,19,10,green,110
47,Alem 658,09-12-19,21:10:20,0,18,9,green,142
56,Yrigoyen 557,09-12-19,21:14:14,4,26,20,green,203
60,Fuerte Independencia 349,09-12-19,21:15:09,2,44,15,green,169
65,Rodriguez 746,09-12-19,21:11:55,5,23,17,green,225
66,Rodriguez 846,09-12-19,21:10:49,2,16,9,green,131
88,Av. España 647,09-12-19,21:11:47,0,11,4,green,34
6,General Pinto 759,09-12-19,21:19:54,3,30,17,green,273
10,Rodriguez 654,09-12-19,21:19:57,2,24,10,green,153
21,Belgrano 540,09-12-19,21:17:34,1,29,19,green,212
43,Mitre 648,09-12-19,21:15:21,2,22,18,green,229
60,Fuerte Independencia 349,09-12-19,21:15:09,1,44,15,green,169
65,Rodriguez 746,09-12-19,21:11:55,4,23,17,green,225
17,Belgrano 660,09-12-19,21:23:24,4,23,17,green,215
45,Alem 480,09-12-19,21:22:56,0,29,15,green,256
48,Alem 770,09-12-19,21:21:14,2,17,11,green,168
52,Chacabuco 646,09-12-19,21:20:26,0,21,15,green,125
80,General Paz 447,09-12-19,21:23:50,0,36,15,green,159
95,Av. España 526,09-12-19,21:20:41,2,,5,green,44
6,General Pinto 759,09-12-19,21:29:06,2,30,17,green,274
19,Sarmiento 543,09-12-19,21:26:34,1,22,16,green,198
56,Yrigoyen 557,09-12-19,21:25:30,3,26,20,green,204
57,Yrigoyen 753,09-12-19,21:00:42,2,24,17,orange,172
89,Av. España 737,09-12-19,21:26:12,2,19,12,green,130
4,Rodriguez 552,09-12-19,21:14:50,4,28,19,green,297
28,General Pinto 945,09-12-19,21:31:39,1,12,8,green,55
59,Yrigoyen 655,09-12-19,21:31:43,6,48,23,green,241
90,Av. España 843,09-12-19,21:30:17,1,15,5,green,66
5,9 de Julio 441,09-12-19,21:35:12,4,26,14,green,226
17,Belgrano 660,09-12-19,21:35:46,3,23,17,green,216
34,Sarmiento 849,09-12-19,21:36:04,2,24,16,green,230
53,Chacabuco 752,09-12-19,21:38:11,2,21,12,green,108
61,Chacabuco 357,09-12-19,21:38:37,3,22,15,green,195
74,Maipu 653,09-12-19,21:35:36,2,20,13,green,128
6,General Pinto 759,09-12-19,21:43:05,1,30,17,green,275
15,General Pinto 631,09-12-19,21:00:23,0,25,15,orange,175
59,Yrigoyen 655,09-12-19,21:48:17,5,48,23,green,242
7,San Martín 758,09-12-19,21:51:46,3,28,12,green,172
64,Rodriguez 348,09-12-19,21:50:16,4,17,11,green,151
83,General Paz 739,09-12-19,21:00:21,1,18,8,orange,107
37,Mitre 846,09-12-19,22:00:11,0,20,7,green,140
2,General Pinto 545,09-12-19,22:09:06,3,27,14,green,241
22,Belgrano 768,09-12-19,22:06:31,2,35,15,green,215
57,Yrigoyen 753,09-12-19,22:13:06,1,24,17,green,173
13,General Pinto 343,09-12-19,22:16:15,5,33,20,green,136
22,Belgrano 768,09-12-19,22:15:42,1,35,15,green,216
5,9 de Julio 441,09-12-19,22:00:24,3,26,14,green,228
39,Chacabuco 442,09-12-19,22:33:44,2,25,21,green,204
17,Belgrano 660,09-12-19,22:39:31,2,23,17,green,217
5,9 de Julio 441,09-12-19,23:00:27,2,26,14,green,228
30,San Martín 944,09-12-19,23:00:44,0,24,16,green,141
51,Chacabuco 562,09-12-19,23:46:53,2,21,11,green,140
56,Yrigoyen 557,09-12-19,23:00:14,2,26,20,orange,204
2,General Pinto 545,10-12-19,00:00:32,0,27,0,green,0
3,San Martín 452,10-12-19,00:00:49,0,19,0,green,0
4,Rodriguez 552,10-12-19,00:00:22,0,28,0,green,0
5,9 de Julio 441,10-12-19,00:00:26,0,26,0,green,0
6,General Pinto 759,10-12-19,00:00:38,0,30,0,green,0
7,San Martín 758,10-12-19,00:00:31,0,28,0,green,0
8,Sarmiento 641,10-12-19,00:00:34,0,22,0,green,0
9,San Martín 560,10-12-19,00:00:17,0,22,0,green,0
10,Rodriguez 654,10-12-19,00:00:34,0,24,0,green,0
11,San Martín 658,10-12-19,00:00:31,0,30,0,green,0
12,Belgrano 480,10-12-19,00:00:34,0,25,0,green,0
13,General Pinto 343,10-12-19,00:00:32,0,33,0,green,0
14,Rodriguez 464,10-12-19,00:00:22,0,30,0,green,0
16,San Martín 852,09-12-19,23:00:21,0,32,12,red,174
17,Belgrano 660,10-12-19,00:00:33,0,23,0,green,0
19,Sarmiento 543,10-12-19,00:00:25,0,22,0,green,0
20,General Pinto 490,10-12-19,00:00:26,0,24,0,green,0
21,Belgrano 540,10-12-19,00:00:10,0,29,0,green,0
22,Belgrano 768,10-12-19,00:00:39,0,35,0,green,0
23,Belgrano 364,10-12-19,00:00:07,0,17,0,green,0
24,Belgrano 868,10-12-19,00:00:24,0,18,0,green,0
26,9 de Julio 345,10-12-19,00:00:28,0,20,0,green,0
28,General Pinto 945,10-12-19,00:00:30,0,12,0,green,0
29,San Martín 364,10-12-19,00:00:28,0,19,0,green,0
31,Sarmiento 351,09-12-19,23:00:11,0,18,10,red,114
32,Sarmiento 453,10-12-19,00:00:33,0,27,0,green,0
34,Sarmiento 849,10-12-19,00:00:50,0,24,0,green,0
36,Mitre 758,10-12-19,00:00:34,0,15,0,green,0
38,Mitre 948,10-12-19,00:00:25,0,20,0,green,0
39,Chacabuco 442,10-12-19,00:00:23,0,25,0,green,0
40,Mitre 348,10-12-19,00:00:35,0,22,0,green,0
42,Mitre 552,10-12-19,00:00:13,0,19,0,green,0
43,Mitre 648,10-12-19,00:00:33,0,22,0,green,0
44,Alem 362,10-12-19,00:00:33,0,26,0,green,0
46,Alem 556,10-12-19,00:00:21,0,24,0,green,0
48,Alem 770,09-12-19,23:01:15,0,17,11,orange,168
49,Alem 852,10-12-19,00:00:43,0,12,0,green,0
51,Chacabuco 562,10-12-19,00:00:27,0,21,0,green,0
53,Chacabuco 752,10-12-19,00:00:09,0,21,0,green,0
56,Yrigoyen 557,10-12-19,00:00:13,0,26,0,green,0
57,Yrigoyen 753,10-12-19,00:00:34,0,24,0,green,0
58,Yrigoyen 847,10-12-19,00:00:29,0,24,0,green,0
59,Yrigoyen 655,10-12-19,00:00:24,0,48,0,green,0
60,Fuerte Independencia 349,10-12-19,00:00:25,0,44,0,green,0
61,Chacabuco 357,10-12-19,00:00:33,0,22,0,green,0
62,9 de Julio 753,10-12-19,00:00:32,0,21,0,green,0
63,9 de Julio 843,10-12-19,00:00:21,0,14,0,green,0
64,Rodriguez 348,10-12-19,00:00:32,0,17,0,green,0
65,Rodriguez 746,10-12-19,00:00:30,0,23,0,green,0
66,Rodriguez 846,10-12-19,00:00:28,0,16,0,green,0
67,14 de Julio 347,10-12-19,00:00:26,0,20,0,green,0
69,14 de Julio 657,10-12-19,00:00:11,0,10,0,green,0
70,14 de Julio 767,10-12-19,00:00:34,0,21,0,green,0
71,14 de Julio 847,10-12-19,00:00:33,0,22,0,green,0
74,Maipu 653,10-12-19,00:00:19,0,20,0,green,0
75,Maipu 333,10-12-19,00:00:28,0,31,0,green,0
76,Maipu 741,10-12-19,00:00:29,0,24,0,green,0
77,Maipu 857,09-12-19,23:00:52,0,15,5,red,27
78,Maipu 953,10-12-19,00:00:17,0,14,0,green,0
79,General Paz 347,10-12-19,00:00:31,0,12,0,green,0
82,General Paz 647,10-12-19,00:00:10,0,34,0,green,0
83,General Paz 739,10-12-19,00:00:21,0,18,0,green,0
84,General Paz 845,09-12-19,23:11:08,0,18,7,orange,114
87,Av. España 545,10-12-19,00:00:26,0,10,0,green,0
89,Av. España 737,10-12-19,00:00:26,0,19,0,green,0
90,Av. España 843,10-12-19,00:00:23,0,15,0,green,0
95,Av. España 526,10-12-19,00:00:25,0,,0,green,0
96,Av. España 624,10-12-19,00:00:26,0,,0,green,0
97,Av. España 774,10-12-19,00:00:30,0,,0,green,0
99,Av. España 970,10-12-19,00:00:26,0,,0,green,0
7,San Martín 758,10-12-19,05:49:31,1,28,1,green,1
33,Sarmiento 755,10-12-19,06:53:53,1,32,1,green,1
33,Sarmiento 755,10-12-19,07:00:16,2,32,2,green,2
60,Fuerte Independencia 349,10-12-19,06:57:16,1,44,1,green,1
82,General Paz 647,10-12-19,07:10:08,1,34,1,green,1
34,Sarmiento 849,10-12-19,07:22:11,1,24,1,green,1
59,Yrigoyen 655,10-12-19,07:29:07,1,48,1,green,1
82,General Paz 647,10-12-19,07:30:04,2,34,2,green,2
8,Sarmiento 641,10-12-19,07:34:14,1,22,1,green,1
46,Alem 556,10-12-19,07:36:39,1,24,1,green,1
59,Yrigoyen 655,10-12-19,07:36:14,2,48,2,green,2
60,Fuerte Independencia 349,10-12-19,07:37:23,2,44,2,green,2
34,Sarmiento 849,10-12-19,07:45:28,2,24,2,green,2
57,Yrigoyen 753,10-12-19,07:45:27,1,24,1,green,1
59,Yrigoyen 655,10-12-19,07:45:09,4,48,4,green,4
36,Mitre 758,10-12-19,07:47:24,1,15,1,green,1
60,Fuerte Independencia 349,10-12-19,07:49:37,3,44,3,green,3
2,General Pinto 545,10-12-19,07:00:30,1,27,1,orange,1
17,Belgrano 660,10-12-19,07:51:35,1,23,1,green,1
21,Belgrano 540,10-12-19,07:50:13,1,29,1,green,1
47,Alem 658,10-12-19,07:51:42,1,18,1,green,1
56,Yrigoyen 557,10-12-19,07:51:36,1,26,1,green,1
72,Maipu 453,10-12-19,07:55:31,1,33,1,green,1
80,General Paz 447,10-12-19,07:57:50,1,36,1,green,1
47,Alem 658,10-12-19,08:03:11,0,18,1,green,2
57,Yrigoyen 753,10-12-19,08:03:51,2,24,2,green,2
59,Yrigoyen 655,10-12-19,08:00:39,5,48,5,green,5
63,9 de Julio 843,10-12-19,08:00:43,1,14,1,green,1
98,Av. España 864,10-12-19,08:01:08,1,,1,green,1
4,Rodriguez 552,10-12-19,08:06:26,1,28,1,green,1
35,Sarmiento 945,10-12-19,08:05:59,1,18,1,green,1
56,Yrigoyen 557,10-12-19,08:09:51,3,26,3,green,3
60,Fuerte Independencia 349,10-12-19,08:09:43,4,44,4,green,4
72,Maipu 453,10-12-19,08:08:20,0,33,1,green,2
84,General Paz 845,10-12-19,08:08:09,1,18,1,green,1
8,Sarmiento 641,10-12-19,08:10:52,2,22,2,green,2
34,Sarmiento 849,10-12-19,08:10:29,1,24,2,green,3
56,Yrigoyen 557,10-12-19,08:09:51,2,26,3,green,3
66,Rodriguez 846,10-12-19,08:14:20,1,16,1,green,2
12,Belgrano 480,10-12-19,08:16:11,1,25,1,green,1
36,Mitre 758,10-12-19,08:18:10,2,15,2,green,2
60,Fuerte Independencia 349,10-12-19,08:18:41,6,44,6,green,6
65,Rodriguez 746,10-12-19,08:15:47,1,23,1,green,1
14,Rodriguez 464,10-12-19,08:21:46,1,30,1,green,1
36,Mitre 758,10-12-19,08:21:20,1,15,2,green,3
59,Yrigoyen 655,10-12-19,08:22:38,8,48,8,green,15
62,9 de Julio 753,10-12-19,08:22:24,1,21,1,green,1
75,Maipu 333,10-12-19,08:22:12,1,31,1,green,1
33,Sarmiento 755,10-12-19,08:28:02,3,32,3,green,4
34,Sarmiento 849,10-12-19,08:29:28,0,24,2,green,4
53,Chacabuco 752,10-12-19,08:29:54,1,21,1,green,1
56,Yrigoyen 557,10-12-19,08:25:08,3,26,3,green,4
57,Yrigoyen 753,10-12-19,08:25:59,3,24,3,green,3
14,Rodriguez 464,10-12-19,08:32:38,2,30,2,green,2
23,Belgrano 364,10-12-19,08:34:42,1,17,1,green,1
30,San Martín 944,10-12-19,08:33:53,1,24,1,green,1
39,Chacabuco 442,10-12-19,08:33:35,1,25,1,green,1
66,Rodriguez 846,10-12-19,08:33:03,2,16,2,green,3
75,Maipu 333,10-12-19,08:30:40,2,31,2,green,3
97,Av. España 774,10-12-19,08:33:35,1,,1,green,1
12,Belgrano 480,10-12-19,08:38:35,2,25,2,green,2
14,Rodriguez 464,10-12-19,08:38:43,1,30,2,green,3
19,Sarmiento 543,10-12-19,08:38:39,1,22,1,green,1
21,Belgrano 540,10-12-19,08:40:02,4,29,4,green,4
23,Belgrano 364,10-12-19,08:38:53,2,17,2,green,2
33,Sarmiento 755,10-12-19,08:39:34,4,32,4,green,5
36,Mitre 758,10-12-19,08:38:41,0,15,2,green,4
63,9 de Julio 843,10-12-19,08:36:27,2,14,2,green,2
67,14 de Julio 347,10-12-19,08:38:21,1,20,1,green,1
97,Av. España 774,10-12-19,08:37:36,2,,2,green,2
13,General Pinto 343,10-12-19,08:42:34,1,33,1,green,1
14,Rodriguez 464,10-12-19,08:41:41,0,30,2,green,4
29,San Martín 364,10-12-19,08:40:26,1,19,1,green,3
39,Chacabuco 442,10-12-19,08:43:49,2,25,2,green,2
52,Chacabuco 646,10-12-19,08:45:04,1,21,1,green,1
56,Yrigoyen 557,10-12-19,08:42:34,4,26,4,green,5
58,Yrigoyen 847,10-12-19,08:44:10,1,24,1,green,1
59,Yrigoyen 655,10-12-19,08:43:25,9,48,9,green,16
60,Fuerte Independencia 349,10-12-19,08:18:41,5,44,6,green,6
65,Rodriguez 746,10-12-19,08:45:02,0,23,1,green,2
72,Maipu 453,10-12-19,08:43:01,1,33,1,green,4
73,Maipu 547,10-12-19,08:44:05,1,21,1,green,1
81,General Paz 547,10-12-19,08:40:13,1,17,1,green,1
89,Av. España 737,10-12-19,08:43:23,1,19,1,green,1
6,General Pinto 759,10-12-19,08:49:31,1,30,1,green,1
11,San Martín 658,10-12-19,08:48:58,1,30,1,green,1
26,9 de Julio 345,10-12-19,08:47:06,1,20,1,green,2
39,Chacabuco 442,10-12-19,08:46:31,3,25,3,green,3
60,Fuerte Independencia 349,10-12-19,08:50:41,6,44,6,green,10
64,Rodriguez 348,10-12-19,08:46:57,1,17,1,green,1
73,Maipu 547,10-12-19,08:47:17,2,21,2,green,2
74,Maipu 653,10-12-19,08:45:50,1,20,1,green,1
76,Maipu 741,10-12-19,08:47:24,1,24,1,green,1
80,General Paz 447,10-12-19,08:49:49,2,36,2,green,2
82,General Paz 647,10-12-19,08:49:58,3,34,3,green,3
2,General Pinto 545,10-12-19,08:52:40,2,27,2,green,2
30,San Martín 944,10-12-19,08:53:07,0,24,1,green,2
58,Yrigoyen 847,10-12-19,08:54:24,2,24,2,green,2
60,Fuerte Independencia 349,10-12-19,08:50:41,7,44,7,green,10
67,14 de Julio 347,10-12-19,08:51:24,0,20,1,green,2
75,Maipu 333,10-12-19,08:52:57,3,31,3,green,4
83,General Paz 739,10-12-19,08:51:25,1,18,1,green,1
89,Av. España 737,10-12-19,08:52:38,2,19,2,green,2
2,General Pinto 545,10-12-19,09:00:31,3,27,3,green,3
4,Rodriguez 552,10-12-19,09:00:21,3,28,3,green,3
6,General Pinto 759,10-12-19,09:00:30,2,30,2,green,2
9,San Martín 560,10-12-19,09:00:24,1,22,1,green,1
19,Sarmiento 543,10-12-19,09:00:08,2,22,2,green,2
30,San Martín 944,10-12-19,09:00:22,2,24,2,green,4
49,Alem 852,10-12-19,08:56:03,1,12,1,green,1
52,Chacabuco 646,10-12-19,09:00:30,2,21,2,green,2
54,Chacabuco 852,10-12-19,09:00:30,1,23,1,green,1
59,Yrigoyen 655,10-12-19,09:00:24,10,48,10,green,17
60,Fuerte Independencia 349,10-12-19,09:00:02,8,44,8,green,13
61,Chacabuco 357,10-12-19,09:00:32,1,22,1,green,1
62,9 de Julio 753,10-12-19,09:00:34,2,21,2,green,2
66,Rodriguez 846,10-12-19,09:00:23,3,16,3,green,4
68,14 de Julio 557,10-12-19,09:00:25,1,14,1,green,4
72,Maipu 453,10-12-19,09:00:46,2,33,2,green,5
73,Maipu 547,10-12-19,09:00:31,3,21,3,green,3
84,General Paz 845,10-12-19,08:57:44,2,18,2,green,2
89,Av. España 737,10-12-19,09:00:34,3,19,3,green,3
2,General Pinto 545,10-12-19,09:02:25,4,27,4,green,4
7,San Martín 758,10-12-19,09:02:37,2,28,2,green,2
9,San Martín 560,10-12-19,09:02:48,2,22,2,green,2
12,Belgrano 480,10-12-19,09:05:36,5,25,5,green,6
14,Rodriguez 464,10-12-19,09:04:49,1,30,2,green,5
16,San Martín 852,10-12-19,09:01:24,1,32,1,green,1
17,Belgrano 660,10-12-19,09:03:14,2,23,2,green,3
22,Belgrano 768,10-12-19,09:03:07,1,35,1,green,1
32,Sarmiento 453,10-12-19,09:04:17,1,27,1,green,1
34,Sarmiento 849,10-12-19,09:02:52,1,24,2,green,5
52,Chacabuco 646,10-12-19,09:03:10,3,21,3,green,3
56,Yrigoyen 557,10-12-19,09:04:11,5,26,5,green,6
60,Fuerte Independencia 349,10-12-19,09:05:34,10,44,10,green,15
63,9 de Julio 843,10-12-19,09:01:35,3,14,3,green,5
65,Rodriguez 746,10-12-19,09:02:57,1,23,1,green,3
68,14 de Julio 557,10-12-19,09:04:35,2,14,2,green,5
75,Maipu 333,10-12-19,09:01:10,4,31,4,green,5
80,General Paz 447,10-12-19,09:05:37,3,36,3,green,4
97,Av. España 774,10-12-19,09:00:52,1,,2,green,3
11,San Martín 658,10-12-19,09:08:00,3,30,3,green,3
27,General Pinto 843,10-12-19,09:07:56,1,22,1,green,1
30,San Martín 944,10-12-19,09:06:21,3,24,3,green,5
32,Sarmiento 453,10-12-19,09:07:04,2,27,2,green,2
40,Mitre 348,10-12-19,09:08:44,1,22,1,green,3
41,Mitre 446,10-12-19,09:06:17,1,16,1,green,3
43,Mitre 648,10-12-19,09:07:02,1,22,1,green,1
51,Chacabuco 562,10-12-19,09:09:45,2,21,2,green,3
52,Chacabuco 646,10-12-19,09:07:41,2,21,3,green,4
56,Yrigoyen 557,10-12-19,09:07:17,6,26,6,green,7
58,Yrigoyen 847,10-12-19,09:08:25,3,24,3,green,3
63,9 de Julio 843,10-12-19,09:08:00,2,14,3,green,6
74,Maipu 653,10-12-19,09:09:30,2,20,2,green,2
80,General Paz 447,10-12-19,09:05:37,2,36,3,green,4
84,General Paz 845,10-12-19,09:09:47,3,18,3,green,3
89,Av. España 737,10-12-19,09:08:50,4,19,4,green,4
3,San Martín 452,10-12-19,09:13:34,1,19,1,green,2
6,General Pinto 759,10-12-19,09:15:14,1,30,2,green,3
10,Rodriguez 654,10-12-19,09:15:42,1,24,1,green,1
16,San Martín 852,10-12-19,09:17:28,2,32,2,green,3
17,Belgrano 660,10-12-19,09:14:07,3,23,3,green,4
21,Belgrano 540,10-12-19,09:17:29,8,29,8,green,8
22,Belgrano 768,10-12-19,09:13:42,2,35,2,green,2
26,9 de Julio 345,10-12-19,09:15:29,0,20,1,green,4
27,General Pinto 843,10-12-19,09:17:53,2,22,2,green,3
29,San Martín 364,10-12-19,09:15:37,2,19,2,green,4
30,San Martín 944,10-12-19,09:11:56,1,24,3,green,6
33,Sarmiento 755,10-12-19,09:15:29,5,32,5,green,6
34,Sarmiento 849,10-12-19,09:11:26,2,24,2,green,6
36,Mitre 758,10-12-19,09:13:15,1,15,2,green,5
38,Mitre 948,10-12-19,09:15:27,1,20,1,green,1
42,Mitre 552,10-12-19,09:16:39,1,19,1,green,1
44,Alem 362,10-12-19,09:12:15,1,26,1,green,1
45,Alem 480,10-12-19,09:17:02,1,29,1,green,1
51,Chacabuco 562,10-12-19,09:13:12,1,21,2,green,4
58,Yrigoyen 847,10-12-19,09:15:40,4,24,4,green,4
63,9 de Julio 843,10-12-19,09:11:35,1,14,3,green,7
66,Rodriguez 846,10-12-19,09:12:12,2,16,3,green,6
83,General Paz 739,10-12-19,09:12:13,2,18,2,green,2
85,Av. España 359,10-12-19,09:10:43,1,7,1,green,1
89,Av. España 737,10-12-19,09:13:02,3,19,4,green,5
93,Av. España 352,10-12-19,09:11:33,1,,1,green,1
12,Belgrano 480,10-12-19,09:20:26,4,25,5,green,8
14,Rodriguez 464,10-12-19,09:18:57,2,30,2,green,7
20,General Pinto 490,10-12-19,09:19:23,1,24,1,green,2
21,Belgrano 540,10-12-19,09:20:45,9,29,9,green,9
27,General Pinto 843,10-12-19,09:17:53,3,22,3,green,3
28,General Pinto 945,10-12-19,09:18:40,1,12,1,green,1
32,Sarmiento 453,10-12-19,09:20:13,3,27,3,green,3
38,Mitre 948,10-12-19,09:20:00,0,20,1,green,2
41,Mitre 446,10-12-19,09:17:58,0,16,1,green,4
57,Yrigoyen 753,10-12-19,09:21:23,4,24,4,green,5
59,Yrigoyen 655,10-12-19,09:17:54,11,48,11,green,18
60,Fuerte Independencia 349,10-12-19,09:19:15,11,44,11,green,16
65,Rodriguez 746,10-12-19,09:20:05,2,23,2,green,4
67,14 de Julio 347,10-12-19,09:18:45,1,20,1,green,3
78,Maipu 953,10-12-19,09:20:10,1,14,1,green,1
6,General Pinto 759,10-12-19,09:24:14,2,30,2,green,4
14,Rodriguez 464,10-12-19,09:22:42,3,30,3,green,8
21,Belgrano 540,10-12-19,09:23:33,10,29,10,green,10
24,Belgrano 868,10-12-19,09:24:00,1,18,1,green,1
33,Sarmiento 755,10-12-19,09:23:29,6,32,6,green,7
41,Mitre 446,10-12-19,09:24:25,1,16,1,green,5
43,Mitre 648,10-12-19,09:22:37,2,22,2,green,4
53,Chacabuco 752,10-12-19,09:22:15,2,21,2,green,2
59,Yrigoyen 655,10-12-19,09:17:54,12,48,12,green,18
60,Fuerte Independencia 349,10-12-19,09:23:02,12,44,12,green,19
72,Maipu 453,10-12-19,09:21:20,3,33,3,green,6
75,Maipu 333,10-12-19,09:23:00,6,31,6,green,7
76,Maipu 741,10-12-19,09:24:33,0,24,1,green,2
83,General Paz 739,10-12-19,09:22:45,3,18,3,green,3
98,Av. España 864,10-12-19,09:21:51,2,,2,green,4
3,San Martín 452,10-12-19,09:28:26,2,19,2,green,3
11,San Martín 658,10-12-19,09:28:58,4,30,4,green,4
16,San Martín 852,10-12-19,09:27:43,4,32,4,green,5
21,Belgrano 540,10-12-19,09:26:17,9,29,10,green,11
22,Belgrano 768,10-12-19,09:28:13,3,35,3,green,3
26,9 de Julio 345,10-12-19,09:29:56,1,20,1,green,5
27,General Pinto 843,10-12-19,09:25:28,5,22,5,green,5
31,Sarmiento 351,10-12-19,09:29:09,1,18,1,green,1
37,Mitre 846,10-12-19,09:25:43,1,20,1,green,3
38,Mitre 948,10-12-19,09:26:13,1,20,1,green,3
39,Chacabuco 442,10-12-19,09:28:31,4,25,4,green,4
44,Alem 362,10-12-19,09:28:49,2,26,2,green,2
48,Alem 770,10-12-19,09:29:20,2,17,2,green,4
57,Yrigoyen 753,10-12-19,09:25:23,3,24,4,green,9
65,Rodriguez 746,10-12-19,09:26:13,3,23,3,green,5
73,Maipu 547,10-12-19,09:25:25,4,21,4,green,4
79,General Paz 347,10-12-19,09:25:22,1,12,1,green,1
82,General Paz 647,10-12-19,09:25:49,4,34,4,green,5
89,Av. España 737,10-12-19,09:29:17,2,19,4,green,6
97,Av. España 774,10-12-19,09:25:26,0,,2,green,4
2,General Pinto 545,10-12-19,09:35:05,6,27,6,green,11
5,9 de Julio 441,10-12-19,09:31:54,1,26,1,green,1
6,General Pinto 759,10-12-19,09:33:49,1,30,2,green,5
11,San Martín 658,10-12-19,09:34:58,5,30,5,green,5
14,Rodriguez 464,10-12-19,09:34:48,4,30,4,green,9
21,Belgrano 540,10-12-19,09:35:04,10,29,10,green,13
22,Belgrano 768,10-12-19,09:32:34,2,35,3,green,4
27,General Pinto 843,10-12-19,09:32:55,6,22,6,green,6
31,Sarmiento 351,10-12-19,09:35:03,3,18,3,green,3
33,Sarmiento 755,10-12-19,09:33:45,7,32,7,green,8
35,Sarmiento 945,10-12-19,09:34:10,2,18,2,green,2
36,Mitre 758,10-12-19,09:33:17,2,15,2,green,6
39,Chacabuco 442,10-12-19,09:31:05,5,25,5,green,5
40,Mitre 348,10-12-19,09:31:52,2,22,2,green,6
43,Mitre 648,10-12-19,09:30:28,3,22,3,green,5
45,Alem 480,10-12-19,09:32:03,2,29,2,green,2
46,Alem 556,10-12-19,09:33:31,2,24,2,green,2
48,Alem 770,10-12-19,09:31:50,1,17,2,green,5
51,Chacabuco 562,10-12-19,09:33:25,2,21,2,green,6
52,Chacabuco 646,10-12-19,09:30:58,3,21,3,green,5
54,Chacabuco 852,10-12-19,09:32:09,2,23,2,green,2
58,Yrigoyen 847,10-12-19,09:31:05,5,24,5,green,5
63,9 de Julio 843,10-12-19,09:33:24,2,14,3,green,8
66,Rodriguez 846,10-12-19,09:34:29,5,16,5,green,9
68,14 de Julio 557,10-12-19,09:32:59,4,14,4,green,7
69,14 de Julio 657,10-12-19,09:34:52,1,10,1,green,1
76,Maipu 741,10-12-19,09:31:52,2,24,2,green,4
79,General Paz 347,10-12-19,09:33:32,0,12,1,green,2
88,Av. España 647,10-12-19,09:35:08,1,11,1,green,3
2,General Pinto 545,10-12-19,09:35:05,7,27,7,green,11
7,San Martín 758,10-12-19,09:39:27,3,28,3,green,3
10,Rodriguez 654,10-12-19,09:39:14,3,24,3,green,5
17,Belgrano 660,10-12-19,09:37:54,4,23,4,green,10
20,General Pinto 490,10-12-19,09:38:17,3,24,3,green,4
21,Belgrano 540,10-12-19,09:39:39,12,29,12,green,16
28,General Pinto 945,10-12-19,09:37:08,2,12,2,green,2
29,San Martín 364,10-12-19,09:38:12,3,19,3,green,5
30,San Martín 944,10-12-19,09:38:13,0,24,3,green,9
32,Sarmiento 453,10-12-19,09:35:43,2,27,3,green,4
35,Sarmiento 945,10-12-19,09:38:41,3,18,3,green,3
36,Mitre 758,10-12-19,09:36:20,3,15,3,green,7
39,Chacabuco 442,10-12-19,09:37:12,4,25,5,green,6
45,Alem 480,10-12-19,09:37:48,3,29,3,green,3
48,Alem 770,10-12-19,09:31:50,2,17,2,green,5
52,Chacabuco 646,10-12-19,09:36:44,2,21,3,green,6
53,Chacabuco 752,10-12-19,09:39:18,1,21,2,green,3
57,Yrigoyen 753,10-12-19,09:35:46,4,24,4,green,10
