id_cuadra,direccion,fecha,tiempo,ocupacion,lugares_cuadra,ocupacion_max,dispon_parq,altas_bajas(dia)
60,Fuerte Independencia 349,08-11-19,15:48:35,3,44,12,green,88
61,Chacabuco 357,08-11-19,15:49:13,5,22,14,green,107
62,9 de Julio 753,08-11-19,15:49:30,6,21,14,green,109
72,Maipu 453,08-11-19,15:47:03,2,33,11,green,74
73,Maipu 547,08-11-19,15:47:05,3,21,13,green,69
82,General Paz 647,08-11-19,15:46:36,8,34,10,green,90
83,General Paz 739,08-11-19,15:47:12,5,18,7,green,47
86,Av. España 481,08-11-19,15:48:51,0,10,4,green,38
89,Av. España 737,08-11-19,15:46:39,3,19,7,green,75
2,General Pinto 545,08-11-19,15:52:05,6,27,15,green,180
3,San Martín 452,08-11-19,15:52:01,3,19,10,green,60
4,Rodriguez 552,08-11-19,15:54:48,4,28,12,green,121
5,9 de Julio 441,08-11-19,15:53:21,11,26,20,green,191
16,San Martín 852,08-11-19,15:50:12,2,32,10,green,93
21,Belgrano 540,08-11-19,15:53:39,7,29,20,green,175
22,Belgrano 768,08-11-19,15:50:47,3,35,18,green,150
25,Belgrano 958,08-11-19,15:52:04,0,13,4,green,26
27,General Pinto 843,08-11-19,15:53:59,5,22,13,green,150
29,San Martín 364,08-11-19,15:50:39,2,19,10,green,76
33,Sarmiento 755,08-11-19,15:54:50,10,32,13,green,141
34,Sarmiento 849,08-11-19,15:53:39,7,24,13,green,106
35,Sarmiento 945,08-11-19,15:53:25,6,18,11,green,82
42,Mitre 552,08-11-19,15:53:46,4,19,10,green,83
46,Alem 556,08-11-19,15:52:24,6,24,13,green,119
47,Alem 658,08-11-19,15:51:47,5,18,11,green,94
48,Alem 770,08-11-19,15:53:51,6,17,9,green,85
51,Chacabuco 562,08-11-19,15:51:29,6,21,14,green,89
61,Chacabuco 357,08-11-19,15:54:54,7,22,14,green,111
66,Rodriguez 846,08-11-19,15:53:25,4,16,10,green,83
82,General Paz 647,08-11-19,15:52:03,10,34,10,green,92
83,General Paz 739,08-11-19,15:51:23,7,18,7,green,49
89,Av. España 737,08-11-19,15:54:43,5,19,7,green,77
98,Av. España 864,08-11-19,15:52:39,3,,4,green,26
2,General Pinto 545,08-11-19,16:00:12,4,27,15,green,183
3,San Martín 452,08-11-19,15:55:31,2,19,10,green,61
5,9 de Julio 441,08-11-19,16:00:12,10,26,20,green,194
6,General Pinto 759,08-11-19,15:57:57,4,30,14,green,162
7,San Martín 758,08-11-19,15:55:56,4,28,11,green,89
8,Sarmiento 641,08-11-19,15:55:33,7,22,8,green,66
14,Rodriguez 464,08-11-19,15:57:00,2,30,5,green,63
15,General Pinto 631,08-11-19,15:57:03,6,25,13,green,90
20,General Pinto 490,08-11-19,15:59:19,8,24,13,green,95
28,General Pinto 945,08-11-19,16:00:09,3,12,10,green,79
30,San Martín 944,08-11-19,16:00:13,9,24,13,green,76
32,Sarmiento 453,08-11-19,15:58:28,5,27,14,green,103
37,Mitre 846,08-11-19,15:57:17,1,20,7,green,61
42,Mitre 552,08-11-19,15:59:08,3,19,10,green,84
45,Alem 480,08-11-19,16:00:05,5,29,13,green,189
46,Alem 556,08-11-19,16:00:12,5,24,13,green,121
52,Chacabuco 646,08-11-19,15:55:28,4,21,10,green,83
60,Fuerte Independencia 349,08-11-19,15:56:28,2,44,12,green,89
62,9 de Julio 753,08-11-19,15:58:42,4,21,14,green,110
65,Rodriguez 746,08-11-19,15:55:59,6,23,10,green,121
75,Maipu 333,08-11-19,15:57:14,8,31,10,green,102
82,General Paz 647,08-11-19,15:58:30,14,34,14,green,96
83,General Paz 739,08-11-19,15:59:55,9,18,9,green,53
84,General Paz 845,08-11-19,15:57:20,4,18,10,green,67
86,Av. España 481,08-11-19,16:00:07,1,10,4,green,39
89,Av. España 737,08-11-19,15:55:58,3,19,7,green,79
91,Av. España 957,08-11-19,15:50:24,0,13,4,green,41
97,Av. España 774,08-11-19,15:55:49,4,,7,green,50
98,Av. España 864,08-11-19,15:59:17,2,,4,green,27
99,Av. España 970,08-11-19,15:58:20,0,,5,green,29
3,San Martín 452,08-11-19,16:03:31,1,19,10,green,62
4,Rodriguez 552,08-11-19,16:04:13,6,28,12,green,123
6,General Pinto 759,08-11-19,16:04:33,6,30,14,green,166
7,San Martín 758,08-11-19,16:01:33,5,28,11,green,90
10,Rodriguez 654,08-11-19,16:05:13,5,24,10,green,85
16,San Martín 852,08-11-19,16:02:34,3,32,10,green,94
22,Belgrano 768,08-11-19,16:02:39,4,35,18,green,153
27,General Pinto 843,08-11-19,16:01:22,7,22,13,green,152
30,San Martín 944,08-11-19,16:00:35,10,24,13,green,77
33,Sarmiento 755,08-11-19,16:03:47,9,32,13,green,143
34,Sarmiento 849,08-11-19,16:00:28,6,24,13,green,107
37,Mitre 846,08-11-19,16:04:05,2,20,7,green,62
46,Alem 556,08-11-19,16:00:17,4,24,13,green,121
47,Alem 658,08-11-19,16:02:03,6,18,11,green,95
52,Chacabuco 646,08-11-19,16:03:01,2,21,10,green,85
54,Chacabuco 852,08-11-19,16:02:55,4,23,10,green,62
61,Chacabuco 357,08-11-19,16:03:35,6,22,14,green,112
74,Maipu 653,08-11-19,16:04:14,1,20,10,green,105
75,Maipu 333,08-11-19,16:03:13,6,31,10,green,104
76,Maipu 741,08-11-19,16:04:25,1,24,17,green,101
82,General Paz 647,08-11-19,16:02:00,13,34,14,green,97
83,General Paz 739,08-11-19,16:04:54,10,18,10,green,56
84,General Paz 845,08-11-19,16:05:06,3,18,10,green,69
89,Av. España 737,08-11-19,16:01:31,2,19,7,green,80
97,Av. España 774,08-11-19,16:02:33,5,,7,green,51
2,General Pinto 545,08-11-19,16:08:58,3,27,15,green,186
4,Rodriguez 552,08-11-19,16:05:36,5,28,12,green,124
6,General Pinto 759,08-11-19,16:07:47,4,30,14,green,168
10,Rodriguez 654,08-11-19,16:07:20,7,24,10,green,86
19,Sarmiento 543,08-11-19,16:09:17,4,22,15,green,122
22,Belgrano 768,08-11-19,16:06:11,5,35,18,green,154
27,General Pinto 843,08-11-19,16:07:50,6,22,13,green,153
30,San Martín 944,08-11-19,16:05:45,9,24,13,green,78
32,Sarmiento 453,08-11-19,16:07:49,6,27,14,green,104
33,Sarmiento 755,08-11-19,16:10:11,8,32,13,green,144
35,Sarmiento 945,08-11-19,16:07:26,8,18,11,green,84
37,Mitre 846,08-11-19,16:07:27,3,20,7,green,63
47,Alem 658,08-11-19,16:08:16,5,18,11,green,100
48,Alem 770,08-11-19,16:08:39,5,17,9,green,86
51,Chacabuco 562,08-11-19,16:05:27,7,21,14,green,90
52,Chacabuco 646,08-11-19,16:10:05,1,21,10,green,86
61,Chacabuco 357,08-11-19,16:09:14,4,22,14,green,114
62,9 de Julio 753,08-11-19,16:05:10,5,21,14,green,111
65,Rodriguez 746,08-11-19,16:08:10,7,23,10,green,124
71,14 de Julio 847,08-11-19,16:10:04,3,22,19,green,49
72,Maipu 453,08-11-19,16:05:11,1,33,11,green,76
82,General Paz 647,08-11-19,16:05:23,14,34,14,green,98
84,General Paz 845,08-11-19,16:05:06,2,18,10,green,69
89,Av. España 737,08-11-19,16:05:26,3,19,7,green,81
2,General Pinto 545,08-11-19,16:13:45,4,27,15,green,189
3,San Martín 452,08-11-19,16:14:01,2,19,10,green,63
4,Rodriguez 552,08-11-19,16:13:48,6,28,12,green,125
5,9 de Julio 441,08-11-19,16:12:33,9,26,20,green,196
6,General Pinto 759,08-11-19,16:14:30,5,30,14,green,169
7,San Martín 758,08-11-19,16:14:24,4,28,11,green,93
14,Rodriguez 464,08-11-19,16:14:30,4,30,5,green,65
22,Belgrano 768,08-11-19,16:11:40,4,35,18,green,155
30,San Martín 944,08-11-19,16:15:11,10,24,13,green,80
33,Sarmiento 755,08-11-19,16:11:43,7,32,13,green,145
35,Sarmiento 945,08-11-19,16:13:56,6,18,11,green,86
43,Mitre 648,08-11-19,16:10:35,3,20,10,green,100
47,Alem 658,08-11-19,16:14:28,6,18,11,green,101
48,Alem 770,08-11-19,16:10:59,6,17,9,green,87
49,Alem 852,08-11-19,16:14:27,6,12,6,green,55
61,Chacabuco 357,08-11-19,16:12:24,3,22,14,green,115
62,9 de Julio 753,08-11-19,16:14:54,7,21,14,green,113
76,Maipu 741,08-11-19,16:10:39,0,24,17,green,102
80,General Paz 447,08-11-19,16:12:36,6,36,15,green,122
81,General Paz 547,08-11-19,16:10:21,0,17,8,green,53
83,General Paz 739,08-11-19,16:11:16,9,18,10,green,57
96,Av. España 624,08-11-19,16:10:27,2,,5,green,32
4,Rodriguez 552,08-11-19,16:15:49,5,28,12,green,126
5,9 de Julio 441,08-11-19,16:20:07,7,26,20,green,198
7,San Martín 758,08-11-19,16:16:20,3,28,11,green,94
8,Sarmiento 641,08-11-19,16:10:38,8,22,8,green,66
11,San Martín 658,08-11-19,16:16:09,9,30,14,green,192
14,Rodriguez 464,08-11-19,16:20:08,5,30,5,green,66
15,General Pinto 631,08-11-19,16:17:43,8,25,13,green,97
20,General Pinto 490,08-11-19,16:16:09,7,24,13,green,96
21,Belgrano 540,08-11-19,16:20:05,8,29,20,green,176
22,Belgrano 768,08-11-19,16:18:23,3,35,18,green,156
27,General Pinto 843,08-11-19,16:16:44,5,22,13,green,154
28,General Pinto 945,08-11-19,16:16:48,2,12,10,green,80
33,Sarmiento 755,08-11-19,16:17:51,4,32,13,green,148
34,Sarmiento 849,08-11-19,16:15:31,5,24,13,green,108
35,Sarmiento 945,08-11-19,16:20:00,5,18,11,green,87
38,Mitre 948,08-11-19,16:20:02,6,20,7,green,63
39,Chacabuco 442,08-11-19,16:19:15,2,25,15,green,129
43,Mitre 648,08-11-19,16:20:14,4,20,10,green,101
45,Alem 480,08-11-19,16:20:06,4,29,13,green,190
46,Alem 556,08-11-19,16:20:13,5,24,13,green,123
49,Alem 852,08-11-19,16:20:10,7,12,7,green,56
51,Chacabuco 562,08-11-19,16:18:01,8,21,14,green,93
52,Chacabuco 646,08-11-19,16:18:09,0,21,10,green,87
54,Chacabuco 852,08-11-19,16:19:50,2,23,10,green,64
58,Yrigoyen 847,08-11-19,16:16:17,2,24,15,green,104
62,9 de Julio 753,08-11-19,16:17:23,5,21,14,green,115
63,9 de Julio 843,08-11-19,16:18:17,3,14,9,green,80
66,Rodriguez 846,08-11-19,16:16:04,3,16,10,green,84
73,Maipu 547,08-11-19,16:19:43,4,21,13,green,70
80,General Paz 447,08-11-19,16:20:10,5,36,15,green,123
83,General Paz 739,08-11-19,16:20:13,8,18,10,green,58
84,General Paz 845,08-11-19,16:17:10,3,18,10,green,70
85,Av. España 359,08-11-19,16:18:29,2,7,5,green,12
89,Av. España 737,08-11-19,16:20:12,4,19,7,green,82
91,Av. España 957,08-11-19,16:17:20,1,13,4,green,42
97,Av. España 774,08-11-19,16:17:53,6,,7,green,52
2,General Pinto 545,08-11-19,16:20:54,2,27,15,green,191
3,San Martín 452,08-11-19,16:23:56,4,19,10,green,65
4,Rodriguez 552,08-11-19,16:23:22,4,28,12,green,129
5,9 de Julio 441,08-11-19,16:24:10,9,26,20,green,200
6,General Pinto 759,08-11-19,16:24:55,6,30,14,green,170
9,San Martín 560,08-11-19,16:20:15,9,22,11,green,41
10,Rodriguez 654,08-11-19,16:24:07,6,24,10,green,89
11,San Martín 658,08-11-19,16:24:08,11,30,14,green,196
14,Rodriguez 464,08-11-19,16:24:17,3,30,5,green,68
16,San Martín 852,08-11-19,16:22:12,4,32,10,green,96
19,Sarmiento 543,08-11-19,16:24:52,5,22,15,green,123
20,General Pinto 490,08-11-19,16:21:47,8,24,13,green,97
22,Belgrano 768,08-11-19,16:24:45,6,35,18,green,159
24,Belgrano 868,08-11-19,16:21:33,2,18,9,green,77
29,San Martín 364,08-11-19,16:22:13,3,19,10,green,77
33,Sarmiento 755,08-11-19,16:22:39,5,32,13,green,149
34,Sarmiento 849,08-11-19,16:22:13,6,24,13,green,109
35,Sarmiento 945,08-11-19,16:21:41,4,18,11,green,88
37,Mitre 846,08-11-19,16:23:43,4,20,7,green,66
39,Chacabuco 442,08-11-19,16:22:43,3,25,15,green,130
46,Alem 556,08-11-19,16:20:13,6,24,13,green,123
48,Alem 770,08-11-19,16:22:23,7,17,9,green,88
49,Alem 852,08-11-19,16:24:57,5,12,7,green,58
51,Chacabuco 562,08-11-19,16:21:03,7,21,14,green,94
53,Chacabuco 752,08-11-19,16:23:46,6,21,9,green,69
60,Fuerte Independencia 349,08-11-19,16:20:52,3,44,12,green,90
63,9 de Julio 843,08-11-19,16:23:05,4,14,9,green,81
66,Rodriguez 846,08-11-19,16:22:35,4,16,10,green,85
69,14 de Julio 657,08-11-19,16:20:46,1,10,6,green,26
73,Maipu 547,08-11-19,16:23:51,5,21,13,green,71
75,Maipu 333,08-11-19,16:22:46,7,31,10,green,105
76,Maipu 741,08-11-19,16:20:34,1,24,17,green,103
80,General Paz 447,08-11-19,16:23:58,4,36,15,green,124
81,General Paz 547,08-11-19,16:20:10,1,17,8,green,55
83,General Paz 739,08-11-19,16:22:58,9,18,10,green,59
85,Av. España 359,08-11-19,16:22:50,1,7,5,green,13
88,Av. España 647,08-11-19,16:20:27,0,11,3,green,38
90,Av. España 843,08-11-19,16:24:49,3,15,4,green,38
5,9 de Julio 441,08-11-19,16:25:19,10,26,20,green,201
7,San Martín 758,08-11-19,16:26:26,4,28,11,green,95
8,Sarmiento 641,08-11-19,16:28:23,10,22,10,green,70
11,San Martín 658,08-11-19,16:28:59,9,30,14,green,199
15,General Pinto 631,08-11-19,16:25:51,9,25,13,green,98
16,San Martín 852,08-11-19,16:25:16,3,32,10,green,97
17,Belgrano 660,08-11-19,16:29:16,5,23,17,green,141
20,General Pinto 490,08-11-19,16:28:42,6,24,13,green,100
22,Belgrano 768,08-11-19,16:28:02,5,35,18,green,160
30,San Martín 944,08-11-19,16:25:35,9,24,13,green,82
31,Sarmiento 351,08-11-19,16:30:07,1,18,8,green,59
35,Sarmiento 945,08-11-19,16:27:08,3,18,11,green,89
38,Mitre 948,08-11-19,16:25:33,5,20,7,green,64
39,Chacabuco 442,08-11-19,16:28:46,2,25,15,green,131
42,Mitre 552,08-11-19,16:30:11,4,19,10,green,88
45,Alem 480,08-11-19,16:30:06,5,29,13,green,193
46,Alem 556,08-11-19,16:25:57,7,24,13,green,124
48,Alem 770,08-11-19,16:30:02,6,17,9,green,89
52,Chacabuco 646,08-11-19,16:27:44,1,21,10,green,88
60,Fuerte Independencia 349,08-11-19,16:29:14,4,44,12,green,91
66,Rodriguez 846,08-11-19,16:30:07,3,16,10,green,86
71,14 de Julio 847,08-11-19,16:30:05,4,22,19,green,52
80,General Paz 447,08-11-19,16:30:12,5,36,15,green,126
81,General Paz 547,08-11-19,16:30:10,2,17,8,green,57
82,General Paz 647,08-11-19,16:27:39,12,34,14,green,101
83,General Paz 739,08-11-19,16:28:05,8,18,10,green,60
91,Av. España 957,08-11-19,16:25:49,2,13,4,green,43
3,San Martín 452,08-11-19,16:30:52,3,19,10,green,66
4,Rodriguez 552,08-11-19,16:31:50,3,28,12,green,130
10,Rodriguez 654,08-11-19,16:32:17,5,24,10,green,90
11,San Martín 658,08-11-19,16:35:02,13,30,14,green,203
16,San Martín 852,08-11-19,16:31:57,1,32,10,green,99
23,Belgrano 364,08-11-19,16:31:16,2,17,6,green,43
27,General Pinto 843,08-11-19,16:30:28,6,22,13,green,154
30,San Martín 944,08-11-19,16:33:42,7,24,13,green,84
33,Sarmiento 755,08-11-19,16:31:53,6,32,13,green,152
34,Sarmiento 849,08-11-19,16:35:01,5,24,13,green,116
35,Sarmiento 945,08-11-19,16:32:30,1,18,11,green,92
36,Mitre 758,08-11-19,16:00:38,3,15,7,orange,68
46,Alem 556,08-11-19,16:30:41,6,24,13,green,125
48,Alem 770,08-11-19,16:34:58,3,17,9,green,92
49,Alem 852,08-11-19,16:33:54,6,12,7,green,59
51,Chacabuco 562,08-11-19,16:32:53,6,21,14,green,95
60,Fuerte Independencia 349,08-11-19,16:35:11,5,44,12,green,93
62,9 de Julio 753,08-11-19,16:32:49,6,21,14,green,116
65,Rodriguez 746,08-11-19,16:31:34,6,23,10,green,129
80,General Paz 447,08-11-19,16:30:18,6,36,15,green,126
81,General Paz 547,08-11-19,16:31:43,3,17,8,green,58
82,General Paz 647,08-11-19,16:31:33,10,34,14,green,102
83,General Paz 739,08-11-19,16:33:38,5,18,10,green,63
84,General Paz 845,08-11-19,16:31:43,2,18,10,green,72
88,Av. España 647,08-11-19,16:34:49,1,11,3,green,39
96,Av. España 624,08-11-19,16:32:34,1,,5,green,34
97,Av. España 774,08-11-19,16:34:57,5,,7,green,53
2,General Pinto 545,08-11-19,16:36:56,3,27,15,green,195
3,San Martín 452,08-11-19,16:38:59,2,19,10,green,67
6,General Pinto 759,08-11-19,16:40:10,7,30,14,green,173
7,San Martín 758,08-11-19,16:37:46,3,28,11,green,96
8,Sarmiento 641,08-11-19,16:38:31,9,22,10,green,73
10,Rodriguez 654,08-11-19,16:38:47,7,24,10,green,92
14,Rodriguez 464,08-11-19,16:38:01,2,30,5,green,69
15,General Pinto 631,08-11-19,16:40:06,10,25,13,green,102
16,San Martín 852,08-11-19,16:36:07,2,32,10,green,101
19,Sarmiento 543,08-11-19,16:39:22,4,22,15,green,124
22,Belgrano 768,08-11-19,16:38:46,3,35,18,green,162
24,Belgrano 868,08-11-19,16:37:25,3,18,9,green,80
27,General Pinto 843,08-11-19,16:38:33,5,22,13,green,155
30,San Martín 944,08-11-19,16:40:06,6,24,13,green,85
31,Sarmiento 351,08-11-19,16:40:04,2,18,8,green,60
34,Sarmiento 849,08-11-19,16:38:51,3,24,13,green,118
39,Chacabuco 442,08-11-19,16:30:25,1,25,15,green,131
42,Mitre 552,08-11-19,16:36:09,5,19,10,green,90
43,Mitre 648,08-11-19,16:37:27,5,20,10,green,102
45,Alem 480,08-11-19,16:40:03,4,29,13,green,194
46,Alem 556,08-11-19,16:37:09,7,24,13,green,126
49,Alem 852,08-11-19,16:36:34,5,12,7,green,60
54,Chacabuco 852,08-11-19,16:37:33,3,23,10,green,65
60,Fuerte Independencia 349,08-11-19,16:35:11,4,44,12,green,93
63,9 de Julio 843,08-11-19,16:38:21,5,14,9,green,82
74,Maipu 653,08-11-19,16:37:54,2,20,10,green,106
76,Maipu 741,08-11-19,16:35:48,0,24,17,green,104
81,General Paz 547,08-11-19,16:31:43,2,17,8,green,58
82,General Paz 647,08-11-19,16:38:39,6,34,14,green,106
84,General Paz 845,08-11-19,16:39:42,4,18,10,green,74
90,Av. España 843,08-11-19,16:30:22,2,15,4,green,38
96,Av. España 624,08-11-19,16:35:51,2,,5,green,35
2,General Pinto 545,08-11-19,16:41:35,2,27,15,green,196
5,9 de Julio 441,08-11-19,16:40:10,11,26,20,green,203
6,General Pinto 759,08-11-19,16:40:16,8,30,14,green,174
7,San Martín 758,08-11-19,16:42:59,4,28,11,green,97
8,Sarmiento 641,08-11-19,16:40:27,8,22,10,green,73
10,Rodriguez 654,08-11-19,16:43:35,6,24,10,green,94
15,General Pinto 631,08-11-19,16:45:03,8,25,13,green,103
17,Belgrano 660,08-11-19,16:44:37,4,23,17,green,144
21,Belgrano 540,08-11-19,16:42:38,9,29,20,green,177
22,Belgrano 768,08-11-19,16:44:19,4,35,18,green,163
27,General Pinto 843,08-11-19,16:44:49,6,22,13,green,156
28,General Pinto 945,08-11-19,16:44:26,3,12,10,green,81
30,San Martín 944,08-11-19,16:44:45,4,24,13,green,87
33,Sarmiento 755,08-11-19,16:42:29,5,32,13,green,153
34,Sarmiento 849,08-11-19,16:41:12,4,24,13,green,119
36,Mitre 758,08-11-19,16:44:00,4,15,7,green,71
38,Mitre 948,08-11-19,16:40:33,4,20,7,green,66
42,Mitre 552,08-11-19,16:43:55,6,19,10,green,98
44,Alem 362,08-11-19,16:44:20,3,26,15,green,118
47,Alem 658,08-11-19,16:42:04,7,18,11,green,102
53,Chacabuco 752,08-11-19,16:42:55,4,21,9,green,71
61,Chacabuco 357,08-11-19,16:44:01,2,22,14,green,116
62,9 de Julio 753,08-11-19,16:42:51,5,21,14,green,118
73,Maipu 547,08-11-19,16:43:21,7,21,13,green,73
74,Maipu 653,08-11-19,16:44:43,3,20,10,green,107
80,General Paz 447,08-11-19,16:40:26,5,36,15,green,127
81,General Paz 547,08-11-19,16:44:49,4,17,8,green,60
82,General Paz 647,08-11-19,16:40:35,4,34,14,green,107
83,General Paz 739,08-11-19,16:41:13,3,18,10,green,67
89,Av. España 737,08-11-19,16:42:08,5,19,7,green,87
4,Rodriguez 552,08-11-19,16:45:43,4,28,12,green,134
6,General Pinto 759,08-11-19,16:49:07,9,30,14,green,175
8,Sarmiento 641,08-11-19,16:48:48,6,22,10,green,74
14,Rodriguez 464,08-11-19,16:46:32,3,30,5,green,70
16,San Martín 852,08-11-19,16:50:11,1,32,10,green,104
20,General Pinto 490,08-11-19,16:45:21,5,24,13,green,101
21,Belgrano 540,08-11-19,16:50:05,10,29,20,green,178
22,Belgrano 768,08-11-19,16:49:10,5,35,18,green,164
27,General Pinto 843,08-11-19,16:45:25,5,22,13,green,157
31,Sarmiento 351,08-11-19,16:50:06,1,18,8,green,61
34,Sarmiento 849,08-11-19,16:45:53,3,24,13,green,120
35,Sarmiento 945,08-11-19,16:47:41,2,18,11,green,93
42,Mitre 552,08-11-19,16:50:14,7,19,10,green,99
44,Alem 362,08-11-19,16:48:21,4,26,15,green,119
46,Alem 556,08-11-19,16:45:11,8,24,13,green,127
51,Chacabuco 562,08-11-19,16:47:02,5,21,14,green,96
61,Chacabuco 357,08-11-19,16:46:41,3,22,14,green,117
64,Rodriguez 348,08-11-19,16:46:48,1,17,7,green,65
72,Maipu 453,08-11-19,16:48:04,2,33,11,green,77
75,Maipu 333,08-11-19,16:47:15,5,31,10,green,107
76,Maipu 741,08-11-19,16:47:33,1,24,17,green,105
84,General Paz 845,08-11-19,16:45:55,3,18,10,green,75
86,Av. España 481,08-11-19,16:45:34,0,10,4,green,40
91,Av. España 957,08-11-19,16:46:56,1,13,4,green,44
96,Av. España 624,08-11-19,16:45:19,3,,5,green,36
98,Av. España 864,08-11-19,16:47:15,1,,4,green,28
2,General Pinto 545,08-11-19,16:50:51,3,27,15,green,198
4,Rodriguez 552,08-11-19,16:54:20,5,28,12,green,135
6,General Pinto 759,08-11-19,16:55:43,7,30,14,green,179
7,San Martín 758,08-11-19,16:53:47,3,28,11,green,98
15,General Pinto 631,08-11-19,16:54:31,9,25,13,green,106
16,San Martín 852,08-11-19,16:54:39,3,32,10,green,106
17,Belgrano 660,08-11-19,16:55:43,3,23,17,green,146
20,General Pinto 490,08-11-19,16:52:25,6,24,13,green,102
21,Belgrano 540,08-11-19,16:55:42,9,29,20,green,180
22,Belgrano 768,08-11-19,16:55:03,6,35,18,green,165
27,General Pinto 843,08-11-19,16:52:43,4,22,13,green,158
30,San Martín 944,08-11-19,16:53:22,5,24,13,green,89
32,Sarmiento 453,08-11-19,16:52:16,7,27,14,green,107
33,Sarmiento 755,08-11-19,16:50:30,6,32,13,green,154
34,Sarmiento 849,08-11-19,16:53:13,4,24,13,green,121
43,Mitre 648,08-11-19,16:53:36,4,20,10,green,104
44,Alem 362,08-11-19,16:53:54,5,26,15,green,120
45,Alem 480,08-11-19,16:55:06,5,29,13,green,196
53,Chacabuco 752,08-11-19,16:53:37,3,21,9,green,72
56,Yrigoyen 557,08-11-19,16:51:50,8,26,13,green,107
58,Yrigoyen 847,08-11-19,16:50:42,1,24,15,green,105
60,Fuerte Independencia 349,08-11-19,16:55:00,3,44,12,green,94
61,Chacabuco 357,08-11-19,16:55:09,2,22,14,green,118
64,Rodriguez 348,08-11-19,16:55:13,0,17,7,green,66
66,Rodriguez 846,08-11-19,16:50:46,4,16,10,green,90
73,Maipu 547,08-11-19,16:53:10,8,21,13,green,74
76,Maipu 741,08-11-19,16:53:30,2,24,17,green,106
80,General Paz 447,08-11-19,16:50:27,4,36,15,green,127
82,General Paz 647,08-11-19,16:52:45,5,34,14,green,111
83,General Paz 739,08-11-19,16:53:07,4,18,10,green,68
88,Av. España 647,08-11-19,16:52:39,0,11,3,green,40
90,Av. España 843,08-11-19,16:51:50,3,15,4,green,39
96,Av. España 624,08-11-19,16:55:01,2,,5,green,37
2,General Pinto 545,08-11-19,17:01:04,4,27,15,green,199
3,San Martín 452,08-11-19,17:00:32,3,19,10,green,67
5,9 de Julio 441,08-11-19,17:00:51,14,26,20,green,208
6,General Pinto 759,08-11-19,17:00:30,5,30,14,green,179
7,San Martín 758,08-11-19,17:00:31,5,28,11,green,100
10,Rodriguez 654,08-11-19,17:00:07,5,24,10,green,96
11,San Martín 658,08-11-19,17:00:27,11,30,14,green,213
16,San Martín 852,08-11-19,17:00:29,4,32,10,green,107
17,Belgrano 660,08-11-19,17:00:30,5,23,17,green,151
19,Sarmiento 543,08-11-19,17:00:31,5,22,15,green,125
20,General Pinto 490,08-11-19,17:00:33,5,24,13,green,103
21,Belgrano 540,08-11-19,17:00:08,8,29,20,green,180
30,San Martín 944,08-11-19,17:00:22,6,24,13,green,90
32,Sarmiento 453,08-11-19,17:00:26,8,27,14,green,112
33,Sarmiento 755,08-11-19,17:00:30,7,32,13,green,155
34,Sarmiento 849,08-11-19,17:00:10,5,24,13,green,122
35,Sarmiento 945,08-11-19,17:00:37,3,18,11,green,94
41,Mitre 446,08-11-19,17:00:28,1,16,8,green,37
42,Mitre 552,08-11-19,17:00:13,4,19,10,green,101
46,Alem 556,08-11-19,17:00:34,10,24,13,green,131
48,Alem 770,08-11-19,17:00:22,4,17,9,green,93
49,Alem 852,08-11-19,17:00:20,4,12,7,green,61
53,Chacabuco 752,08-11-19,17:00:29,4,21,9,green,73
54,Chacabuco 852,08-11-19,17:00:14,4,23,10,green,66
63,9 de Julio 843,08-11-19,17:00:25,6,14,9,green,83
64,Rodriguez 348,08-11-19,17:00:29,1,17,7,green,67
67,14 de Julio 347,08-11-19,17:00:28,1,20,9,green,56
81,General Paz 547,08-11-19,17:00:42,3,17,8,green,65
82,General Paz 647,08-11-19,16:59:02,6,34,14,green,112
83,General Paz 739,08-11-19,17:01:13,5,18,10,green,70
89,Av. España 737,08-11-19,17:00:20,4,19,7,green,92
97,Av. España 774,08-11-19,17:00:26,6,,7,green,55
2,General Pinto 545,08-11-19,17:05:38,3,27,15,green,200
6,General Pinto 759,08-11-19,17:05:04,7,30,14,green,181
11,San Martín 658,08-11-19,17:04:40,10,30,14,green,216
16,San Martín 852,08-11-19,17:04:57,2,32,10,green,109
19,Sarmiento 543,08-11-19,17:02:31,6,22,15,green,126
30,San Martín 944,08-11-19,17:06:35,5,24,13,green,91
31,Sarmiento 351,08-11-19,17:03:01,2,18,8,green,62
33,Sarmiento 755,08-11-19,17:04:58,6,32,13,green,156
34,Sarmiento 849,08-11-19,17:05:46,3,24,13,green,124
35,Sarmiento 945,08-11-19,17:05:51,2,18,11,green,95
36,Mitre 758,08-11-19,16:44:00,3,15,7,green,71
38,Mitre 948,08-11-19,17:01:26,3,20,7,green,67
42,Mitre 552,08-11-19,17:06:35,7,19,10,green,106
44,Alem 362,08-11-19,17:05:39,4,26,15,green,123
47,Alem 658,08-11-19,17:03:03,8,18,11,green,103
49,Alem 852,08-11-19,17:03:46,5,12,7,green,62
51,Chacabuco 562,08-11-19,17:02:58,4,21,14,green,97
56,Yrigoyen 557,08-11-19,17:04:30,9,26,13,green,108
57,Yrigoyen 753,08-11-19,17:04:22,3,24,12,green,103
61,Chacabuco 357,08-11-19,17:05:22,3,22,14,green,119
65,Rodriguez 746,08-11-19,17:02:30,5,23,10,green,132
66,Rodriguez 846,08-11-19,17:03:14,2,16,10,green,94
68,14 de Julio 557,08-11-19,17:03:35,0,13,9,green,65
